sample_id,asset,split,input_start_date,input_end_date,target_date,current_label,target_label,target_code
1387,TLT,train,2019-04-05,2019-05-17,2019-05-24,Bull,Bull,2
1388,GLD,train,2019-04-12,2019-05-24,2019-06-03,Neutral,Neutral,1
1389,QQQ,train,2019-04-12,2019-05-24,2019-06-03,Bear,Bear,0
1390,SPY,train,2019-04-12,2019-05-24,2019-06-03,Neutral,Bear,0
1391,TLT,train,2019-04-12,2019-05-24,2019-06-03,Bull,Bull,2
1392,GLD,train,2019-04-22,2019-06-03,2019-06-10,Neutral,Bull,2
1393,QQQ,train,2019-04-22,2019-06-03,2019-06-10,Bear,Neutral,1
1394,SPY,train,2019-04-22,2019-06-03,2019-06-10,Bear,Bear,0
1395,TLT,train,2019-04-22,2019-06-03,2019-06-10,Bull,Bull,2
1396,GLD,train,2019-04-29,2019-06-10,2019-06-17,Bull,Bull,2
1397,QQQ,train,2019-04-29,2019-06-10,2019-06-17,Neutral,Neutral,1
1398,SPY,train,2019-04-29,2019-06-10,2019-06-17,Bear,Neutral,1
1399,TLT,train,2019-04-29,2019-06-10,2019-06-17,Bull,Bull,2
1400,GLD,train,2019-05-06,2019-06-17,2019-06-24,Bull,Bull,2
1401,QQQ,train,2019-05-06,2019-06-17,2019-06-24,Neutral,Bear,0
1402,SPY,train,2019-05-06,2019-06-17,2019-06-24,Neutral,Neutral,1
1403,TLT,train,2019-05-06,2019-06-17,2019-06-24,Bull,Bull,2
1404,GLD,train,2019-05-13,2019-06-24,2019-07-01,Bull,Bull,2
1405,QQQ,train,2019-05-13,2019-06-24,2019-07-01,Bear,Bear,0
1406,SPY,train,2019-05-13,2019-06-24,2019-07-01,Neutral,Neutral,1
1407,TLT,train,2019-05-13,2019-06-24,2019-07-01,Bull,Bull,2
1408,GLD,train,2019-05-20,2019-07-01,2019-07-09,Bull,Bull,2
1409,QQQ,train,2019-05-20,2019-07-01,2019-07-09,Bear,Bull,2
1410,SPY,train,2019-05-20,2019-07-01,2019-07-09,Neutral,Bull,2
1411,TLT,train,2019-05-20,2019-07-01,2019-07-09,Bull,Bull,2
1412,GLD,train,2019-05-28,2019-07-09,2019-07-16,Bull,Bull,2
1413,QQQ,train,2019-05-28,2019-07-09,2019-07-16,Bull,Bull,2
1414,SPY,train,2019-05-28,2019-07-09,2019-07-16,Bull,Bull,2
1415,TLT,train,2019-05-28,2019-07-09,2019-07-16,Bull,Neutral,1
1416,GLD,train,2019-06-04,2019-07-16,2019-07-23,Bull,Bull,2
1417,QQQ,train,2019-06-04,2019-07-16,2019-07-23,Bull,Bull,2
1418,SPY,train,2019-06-04,2019-07-16,2019-07-23,Bull,Bull,2
1419,TLT,train,2019-06-04,2019-07-16,2019-07-23,Neutral,Neutral,1
1420,GLD,train,2019-06-11,2019-07-23,2019-07-30,Bull,Bull,2
1421,QQQ,train,2019-06-11,2019-07-23,2019-07-30,Bull,Bull,2
1422,SPY,train,2019-06-11,2019-07-23,2019-07-30,Bull,Bull,2
1423,TLT,train,2019-06-11,2019-07-23,2019-07-30,Neutral,Neutral,1
1424,GLD,train,2019-06-18,2019-07-30,2019-08-06,Bull,Bull,2
1425,QQQ,train,2019-06-18,2019-07-30,2019-08-06,Bull,Neutral,1
1426,SPY,train,2019-06-18,2019-07-30,2019-08-06,Bull,Bear,0
1427,TLT,train,2019-06-18,2019-07-30,2019-08-06,Neutral,Bull,2
1428,GLD,train,2019-06-25,2019-08-06,2019-08-13,Bull,Bull,2
1429,QQQ,train,2019-06-25,2019-08-06,2019-08-13,Neutral,Bear,0
1430,SPY,train,2019-06-25,2019-08-06,2019-08-13,Bear,Bear,0
1431,TLT,train,2019-06-25,2019-08-06,2019-08-13,Bull,Neutral,1
1432,GLD,train,2019-07-02,2019-08-13,2019-08-20,Bull,Bull,2
1433,QQQ,train,2019-07-02,2019-08-13,2019-08-20,Bear,Neutral,1
1434,SPY,train,2019-07-02,2019-08-13,2019-08-20,Bear,Bear,0
1435,TLT,train,2019-07-02,2019-08-13,2019-08-20,Neutral,Bull,2
1436,GLD,train,2019-07-10,2019-08-20,2019-08-27,Bull,Bull,2
1437,QQQ,train,2019-07-10,2019-08-20,2019-08-27,Neutral,Neutral,1
1438,SPY,train,2019-07-10,2019-08-20,2019-08-27,Bear,Bear,0
1439,TLT,train,2019-07-10,2019-08-20,2019-08-27,Bull,Bull,2
1440,GLD,train,2019-07-17,2019-08-27,2019-09-04,Bull,Bull,2
1441,QQQ,train,2019-07-17,2019-08-27,2019-09-04,Neutral,Neutral,1
1442,SPY,train,2019-07-17,2019-08-27,2019-09-04,Bear,Bear,0
1443,TLT,train,2019-07-17,2019-08-27,2019-09-04,Bull,Bull,2
1444,GLD,train,2019-07-24,2019-09-04,2019-09-11,Bull,Bull,2
1445,QQQ,train,2019-07-24,2019-09-04,2019-09-11,Neutral,Neutral,1
1446,SPY,train,2019-07-24,2019-09-04,2019-09-11,Bear,Bear,0
1447,TLT,train,2019-07-24,2019-09-04,2019-09-11,Bull,Bull,2
1448,GLD,train,2019-07-31,2019-09-11,2019-09-18,Bull,Bull,2
1449,QQQ,train,2019-07-31,2019-09-11,2019-09-18,Neutral,Neutral,1
1450,SPY,train,2019-07-31,2019-09-11,2019-09-18,Bear,Neutral,1
1451,TLT,train,2019-07-31,2019-09-11,2019-09-18,Bull,Neutral,1
1452,GLD,train,2019-08-07,2019-09-18,2019-09-25,Bull,Bull,2
1453,QQQ,train,2019-08-07,2019-09-18,2019-09-25,Neutral,Neutral,1
1454,SPY,train,2019-08-07,2019-09-18,2019-09-25,Neutral,Bear,0
1455,TLT,train,2019-08-07,2019-09-18,2019-09-25,Neutral,Bull,2
1456,GLD,train,2019-08-14,2019-09-25,2019-10-02,Bull,Bull,2
1457,QQQ,train,2019-08-14,2019-09-25,2019-10-02,Neutral,Neutral,1
1458,SPY,train,2019-08-14,2019-09-25,2019-10-02,Bear,Bear,0
1459,TLT,train,2019-08-14,2019-09-25,2019-10-02,Bull,Bull,2
1460,GLD,train,2019-08-21,2019-10-02,2019-10-09,Bull,Bull,2
1461,QQQ,train,2019-08-21,2019-10-02,2019-10-09,Neutral,Neutral,1
1462,SPY,train,2019-08-21,2019-10-02,2019-10-09,Bear,Bear,0
1463,TLT,train,2019-08-21,2019-10-02,2019-10-09,Bull,Bull,2
1464,GLD,train,2019-08-28,2019-10-09,2019-10-16,Bull,Bull,2
1465,QQQ,train,2019-08-28,2019-10-09,2019-10-16,Neutral,Bull,2
1466,SPY,train,2019-08-28,2019-10-09,2019-10-16,Bear,Neutral,1
1467,TLT,train,2019-08-28,2019-10-09,2019-10-16,Bull,Neutral,1
1468,GLD,train,2019-09-05,2019-10-16,2019-10-23,Bull,Bull,2
1469,QQQ,train,2019-09-05,2019-10-16,2019-10-23,Bull,Neutral,1
1470,SPY,train,2019-09-05,2019-10-16,2019-10-23,Neutral,Neutral,1
1471,TLT,train,2019-09-05,2019-10-16,2019-10-23,Neutral,Bear,0
1472,GLD,train,2019-09-12,2019-10-23,2019-10-30,Bull,Neutral,1
1473,QQQ,train,2019-09-12,2019-10-23,2019-10-30,Neutral,Bull,2
1474,SPY,train,2019-09-12,2019-10-23,2019-10-30,Neutral,Neutral,1
1475,TLT,train,2019-09-12,2019-10-23,2019-10-30,Bear,Bear,0
1476,GLD,train,2019-09-19,2019-10-30,2019-11-06,Neutral,Neutral,1
1477,QQQ,train,2019-09-19,2019-10-30,2019-11-06,Bull,Bull,2
1478,SPY,train,2019-09-19,2019-10-30,2019-11-06,Neutral,Bull,2
1479,TLT,train,2019-09-19,2019-10-30,2019-11-06,Bear,Bear,0
1480,GLD,train,2019-09-26,2019-11-06,2019-11-13,Neutral,Neutral,1
1481,QQQ,train,2019-09-26,2019-11-06,2019-11-13,Bull,Bull,2
1482,SPY,train,2019-09-26,2019-11-06,2019-11-13,Bull,Bull,2
1483,TLT,train,2019-09-26,2019-11-06,2019-11-13,Bear,Bear,0
1484,GLD,train,2019-10-03,2019-11-13,2019-11-20,Neutral,Neutral,1
1485,QQQ,train,2019-10-03,2019-11-13,2019-11-20,Bull,Bull,2
1486,SPY,train,2019-10-03,2019-11-13,2019-11-20,Bull,Bull,2
1487,TLT,train,2019-10-03,2019-11-13,2019-11-20,Bear,Bear,0
1488,GLD,train,2019-10-10,2019-11-20,2019-11-27,Neutral,Neutral,1
1489,QQQ,train,2019-10-10,2019-11-20,2019-11-27,Bull,Bull,2
1490,SPY,train,2019-10-10,2019-11-20,2019-11-27,Bull,Bull,2
1491,TLT,train,2019-10-10,2019-11-20,2019-11-27,Bear,Bear,0
1492,GLD,train,2019-10-17,2019-11-27,2019-12-05,Neutral,Neutral,1
1493,QQQ,train,2019-10-17,2019-11-27,2019-12-05,Bull,Bull,2
1494,SPY,train,2019-10-17,2019-11-27,2019-12-05,Bull,Bull,2
1495,TLT,train,2019-10-17,2019-11-27,2019-12-05,Bear,Bear,0
1496,GLD,train,2019-10-24,2019-12-05,2019-12-12,Neutral,Neutral,1
1497,QQQ,train,2019-10-24,2019-12-05,2019-12-12,Bull,Bull,2
1498,SPY,train,2019-10-24,2019-12-05,2019-12-12,Bull,Bull,2
1499,TLT,train,2019-10-24,2019-12-05,2019-12-12,Bear,Bear,0
1500,GLD,train,2019-10-31,2019-12-12,2019-12-19,Neutral,Neutral,1
1501,QQQ,train,2019-10-31,2019-12-12,2019-12-19,Bull,Bull,2
1502,SPY,train,2019-10-31,2019-12-12,2019-12-19,Bull,Bull,2
1503,TLT,train,2019-10-31,2019-12-12,2019-12-19,Bear,Bear,0
1504,GLD,train,2019-11-07,2019-12-19,2019-12-27,Neutral,Neutral,1
1505,QQQ,train,2019-11-07,2019-12-19,2019-12-27,Bull,Bull,2
1506,SPY,train,2019-11-07,2019-12-19,2019-12-27,Bull,Bull,2
1507,TLT,train,2019-11-07,2019-12-19,2019-12-27,Bear,Bear,0
1508,GLD,train,2019-11-14,2019-12-27,2020-01-06,Neutral,Bull,2
1509,QQQ,train,2019-11-14,2019-12-27,2020-01-06,Bull,Bull,2
1510,SPY,train,2019-11-14,2019-12-27,2020-01-06,Bull,Bull,2
1511,TLT,train,2019-11-14,2019-12-27,2020-01-06,Bear,Bear,0
1512,GLD,train,2019-11-21,2020-01-06,2020-01-13,Bull,Bull,2
1513,QQQ,train,2019-11-21,2020-01-06,2020-01-13,Bull,Bull,2
1514,SPY,train,2019-11-21,2020-01-06,2020-01-13,Bull,Bull,2
1515,TLT,train,2019-11-21,2020-01-06,2020-01-13,Bear,Bear,0
1516,GLD,train,2019-11-29,2020-01-13,2020-01-21,Bull,Bull,2
1517,QQQ,train,2019-11-29,2020-01-13,2020-01-21,Bull,Neutral,1
1518,SPY,train,2019-11-29,2020-01-13,2020-01-21,Bull,Bull,2
1519,TLT,train,2019-11-29,2020-01-13,2020-01-21,Bear,Bear,0
1520,GLD,train,2019-12-06,2020-01-21,2020-01-28,Bull,Bull,2
1521,QQQ,train,2019-12-06,2020-01-21,2020-01-28,Neutral,Neutral,1
1522,SPY,train,2019-12-06,2020-01-21,2020-01-28,Bull,Neutral,1
1523,TLT,train,2019-12-06,2020-01-21,2020-01-28,Bear,Neutral,1
1524,GLD,train,2019-12-13,2020-01-28,2020-02-04,Bull,Bull,2
1525,QQQ,train,2019-12-13,2020-01-28,2020-02-04,Neutral,Neutral,1
1526,SPY,train,2019-12-13,2020-01-28,2020-02-04,Neutral,Neutral,1
1527,TLT,train,2019-12-13,2020-01-28,2020-02-04,Neutral,Neutral,1
1528,GLD,train,2019-12-20,2020-02-04,2020-02-11,Bull,Bull,2
1529,QQQ,train,2019-12-20,2020-02-04,2020-02-11,Neutral,Bull,2
1530,SPY,train,2019-12-20,2020-02-04,2020-02-11,Neutral,Neutral,1
1531,TLT,train,2019-12-20,2020-02-04,2020-02-11,Neutral,Neutral,1
1532,GLD,train,2019-12-30,2020-02-11,2020-02-19,Bull,Bull,2
1533,QQQ,train,2019-12-30,2020-02-11,2020-02-19,Bull,Bull,2
1534,SPY,train,2019-12-30,2020-02-11,2020-02-19,Neutral,Neutral,1
1535,TLT,train,2019-12-30,2020-02-11,2020-02-19,Neutral,Neutral,1
1536,GLD,train,2020-01-07,2020-02-19,2020-02-26,Bull,Bull,2
1537,QQQ,train,2020-01-07,2020-02-19,2020-02-26,Bull,Bear,0
1538,SPY,train,2020-01-07,2020-02-19,2020-02-26,Neutral,Bear,0
1539,TLT,train,2020-01-07,2020-02-19,2020-02-26,Neutral,Neutral,1
1540,GLD,train,2020-01-14,2020-02-26,2020-03-04,Bull,Bull,2
1541,QQQ,train,2020-01-14,2020-02-26,2020-03-04,Bear,Neutral,1
1542,SPY,train,2020-01-14,2020-02-26,2020-03-04,Bear,Bear,0
1543,TLT,train,2020-01-14,2020-02-26,2020-03-04,Neutral,Neutral,1
1544,GLD,train,2020-01-22,2020-03-04,2020-03-11,Bull,Bull,2
1545,QQQ,train,2020-01-22,2020-03-04,2020-03-11,Neutral,Bear,0
1546,SPY,train,2020-01-22,2020-03-04,2020-03-11,Bear,Bear,0
1547,TLT,train,2020-01-22,2020-03-04,2020-03-11,Neutral,Neutral,1
1548,GLD,train,2020-01-29,2020-03-11,2020-03-18,Bull,Bear,0
1549,QQQ,train,2020-01-29,2020-03-11,2020-03-18,Bear,Bear,0
1550,SPY,train,2020-01-29,2020-03-11,2020-03-18,Bear,Bear,0
1551,TLT,train,2020-01-29,2020-03-11,2020-03-18,Neutral,Bear,0
1552,GLD,train,2020-02-05,2020-03-18,2020-03-25,Bear,Bear,0
1553,QQQ,train,2020-02-05,2020-03-18,2020-03-25,Bear,Bear,0
1554,SPY,train,2020-02-05,2020-03-18,2020-03-25,Bear,Bear,0
1555,TLT,train,2020-02-05,2020-03-18,2020-03-25,Bear,Bear,0
1556,GLD,train,2020-02-12,2020-03-25,2020-04-01,Bear,Bear,0
1557,QQQ,train,2020-02-12,2020-03-25,2020-04-01,Bear,Bear,0
1558,SPY,train,2020-02-12,2020-03-25,2020-04-01,Bear,Bear,0
1559,TLT,train,2020-02-12,2020-03-25,2020-04-01,Bear,Neutral,1
1560,GLD,train,2020-02-20,2020-04-01,2020-04-08,Bear,Bear,0
1561,QQQ,train,2020-02-20,2020-04-01,2020-04-08,Bear,Bear,0
1562,SPY,train,2020-02-20,2020-04-01,2020-04-08,Bear,Bear,0
1563,TLT,train,2020-02-20,2020-04-01,2020-04-08,Neutral,Neutral,1
1564,GLD,train,2020-02-27,2020-04-08,2020-04-16,Bear,Neutral,1
1565,QQQ,train,2020-02-27,2020-04-08,2020-04-16,Bear,Bear,0
1566,SPY,train,2020-02-27,2020-04-08,2020-04-16,Bear,Bear,0
1567,TLT,train,2020-02-27,2020-04-08,2020-04-16,Neutral,Neutral,1
1568,GLD,train,2020-03-05,2020-04-16,2020-04-23,Neutral,Bull,2
1569,QQQ,train,2020-03-05,2020-04-16,2020-04-23,Bear,Bear,0
1570,SPY,train,2020-03-05,2020-04-16,2020-04-23,Bear,Bear,0
1571,TLT,train,2020-03-05,2020-04-16,2020-04-23,Neutral,Neutral,1
1572,GLD,train,2020-03-12,2020-04-23,2020-04-30,Bull,Bull,2
1573,QQQ,train,2020-03-12,2020-04-23,2020-04-30,Bear,Neutral,1
1574,SPY,train,2020-03-12,2020-04-23,2020-04-30,Bear,Bear,0
1575,TLT,train,2020-03-12,2020-04-23,2020-04-30,Neutral,Neutral,1
1576,GLD,train,2020-03-19,2020-04-30,2020-05-07,Bull,Bull,2
1577,QQQ,train,2020-03-19,2020-04-30,2020-05-07,Neutral,Neutral,1
1578,SPY,train,2020-03-19,2020-04-30,2020-05-07,Bear,Bear,0
1579,TLT,train,2020-03-19,2020-04-30,2020-05-07,Neutral,Neutral,1
1580,GLD,train,2020-03-26,2020-05-07,2020-05-14,Bull,Bull,2
1581,QQQ,train,2020-03-26,2020-05-07,2020-05-14,Neutral,Bear,0
1582,SPY,train,2020-03-26,2020-05-07,2020-05-14,Bear,Neutral,1
1583,TLT,train,2020-03-26,2020-05-07,2020-05-14,Neutral,Neutral,1
1584,GLD,train,2020-04-02,2020-05-14,2020-05-21,Bull,Bull,2
1585,QQQ,train,2020-04-02,2020-05-14,2020-05-21,Bear,Neutral,1
1586,SPY,train,2020-04-02,2020-05-14,2020-05-21,Neutral,Neutral,1
1587,TLT,train,2020-04-02,2020-05-14,2020-05-21,Neutral,Neutral,1
1588,GLD,train,2020-04-09,2020-05-21,2020-05-29,Bull,Bull,2
1589,QQQ,train,2020-04-09,2020-05-21,2020-05-29,Neutral,Neutral,1
1590,SPY,train,2020-04-09,2020-05-21,2020-05-29,Neutral,Neutral,1
1591,TLT,train,2020-04-09,2020-05-21,2020-05-29,Neutral,Bear,0
1592,GLD,train,2020-04-17,2020-05-29,2020-06-05,Bull,Bull,2
1593,QQQ,train,2020-04-17,2020-05-29,2020-06-05,Neutral,Neutral,1
1594,SPY,train,2020-04-17,2020-05-29,2020-06-05,Neutral,Bear,0
1595,TLT,train,2020-04-17,2020-05-29,2020-06-05,Bear,Bear,0
1596,GLD,train,2020-04-24,2020-06-05,2020-06-12,Bull,Bull,2
1597,QQQ,train,2020-04-24,2020-06-05,2020-06-12,Neutral,Neutral,1
1598,SPY,train,2020-04-24,2020-06-05,2020-06-12,Bear,Bear,0
1599,TLT,train,2020-04-24,2020-06-05,2020-06-12,Bear,Bear,0
1600,GLD,train,2020-05-01,2020-06-12,2020-06-19,Bull,Neutral,1
1601,QQQ,train,2020-05-01,2020-06-12,2020-06-19,Neutral,Neutral,1
1602,SPY,train,2020-05-01,2020-06-12,2020-06-19,Bear,Bear,0
1603,TLT,train,2020-05-01,2020-06-12,2020-06-19,Bear,Bear,0
1604,GLD,train,2020-05-08,2020-06-19,2020-06-26,Neutral,Bull,2
1605,QQQ,train,2020-05-08,2020-06-19,2020-06-26,Neutral,Neutral,1
1606,SPY,train,2020-05-08,2020-06-19,2020-06-26,Bear,Bear,0
1607,TLT,train,2020-05-08,2020-06-19,2020-06-26,Bear,Bear,0
1608,GLD,train,2020-05-15,2020-06-26,2020-07-06,Bull,Bull,2
1609,QQQ,train,2020-05-15,2020-06-26,2020-07-06,Neutral,Bull,2
1610,SPY,train,2020-05-15,2020-06-26,2020-07-06,Bear,Bear,0
1611,TLT,train,2020-05-15,2020-06-26,2020-07-06,Bear,Bear,0
1612,GLD,train,2020-05-22,2020-07-06,2020-07-13,Bull,Bull,2
1613,QQQ,train,2020-05-22,2020-07-06,2020-07-13,Bull,Bull,2
1614,SPY,train,2020-05-22,2020-07-06,2020-07-13,Bear,Bear,0
1615,TLT,train,2020-05-22,2020-07-06,2020-07-13,Bear,Bear,0
1616,GLD,train,2020-06-01,2020-07-13,2020-07-20,Bull,Bull,2
1617,QQQ,train,2020-06-01,2020-07-13,2020-07-20,Bull,Bull,2
1618,SPY,train,2020-06-01,2020-07-13,2020-07-20,Bear,Neutral,1
1619,TLT,train,2020-06-01,2020-07-13,2020-07-20,Bear,Bull,2
1620,GLD,train,2020-06-08,2020-07-20,2020-07-27,Bull,Bull,2
1621,QQQ,train,2020-06-08,2020-07-20,2020-07-27,Bull,Bull,2
1622,SPY,train,2020-06-08,2020-07-20,2020-07-27,Neutral,Neutral,1
1623,TLT,train,2020-06-08,2020-07-20,2020-07-27,Bull,Bull,2
1624,GLD,train,2020-06-15,2020-07-27,2020-08-03,Bull,Bull,2
1625,QQQ,train,2020-06-15,2020-07-27,2020-08-03,Bull,Bull,2
1626,SPY,train,2020-06-15,2020-07-27,2020-08-03,Neutral,Bull,2
1627,TLT,train,2020-06-15,2020-07-27,2020-08-03,Bull,Bull,2
1628,GLD,train,2020-06-22,2020-08-03,2020-08-10,Bull,Bull,2
1629,QQQ,train,2020-06-22,2020-08-03,2020-08-10,Bull,Bull,2
1630,SPY,train,2020-06-22,2020-08-03,2020-08-10,Bull,Bull,2
1631,TLT,train,2020-06-22,2020-08-03,2020-08-10,Bull,Bull,2
1632,GLD,train,2020-06-29,2020-08-10,2020-08-17,Bull,Bear,0
1633,QQQ,train,2020-06-29,2020-08-10,2020-08-17,Bull,Bull,2
1634,SPY,train,2020-06-29,2020-08-10,2020-08-17,Bull,Bull,2
1635,TLT,train,2020-06-29,2020-08-10,2020-08-17,Bull,Bull,2
1636,GLD,train,2020-07-07,2020-08-17,2020-08-24,Bear,Bear,0
1637,QQQ,train,2020-07-07,2020-08-17,2020-08-24,Bull,Bull,2
1638,SPY,train,2020-07-07,2020-08-17,2020-08-24,Bull,Bull,2
1639,TLT,train,2020-07-07,2020-08-17,2020-08-24,Bull,Bull,2
1640,GLD,train,2020-07-14,2020-08-24,2020-08-31,Bear,Bear,0
1641,QQQ,train,2020-07-14,2020-08-24,2020-08-31,Bull,Bull,2
1642,SPY,train,2020-07-14,2020-08-24,2020-08-31,Bull,Bull,2
1643,TLT,train,2020-07-14,2020-08-24,2020-08-31,Bull,Bear,0
1644,GLD,train,2020-07-21,2020-08-31,2020-09-08,Bear,Bear,0
1645,QQQ,train,2020-07-21,2020-08-31,2020-09-08,Bull,Bear,0
1646,SPY,train,2020-07-21,2020-08-31,2020-09-08,Bull,Neutral,1
1647,TLT,train,2020-07-21,2020-08-31,2020-09-08,Bear,Bear,0
1648,GLD,train,2020-07-28,2020-09-08,2020-09-15,Bear,Bear,0
1649,QQQ,train,2020-07-28,2020-09-08,2020-09-15,Bear,Bear,0
1650,SPY,train,2020-07-28,2020-09-08,2020-09-15,Neutral,Neutral,1
1651,TLT,train,2020-07-28,2020-09-08,2020-09-15,Bear,Bear,0
1652,GLD,train,2020-08-04,2020-09-15,2020-09-22,Bear,Bear,0
1653,QQQ,train,2020-08-04,2020-09-15,2020-09-22,Bear,Bear,0
1654,SPY,train,2020-08-04,2020-09-15,2020-09-22,Neutral,Neutral,1
1655,TLT,train,2020-08-04,2020-09-15,2020-09-22,Bear,Bear,0
1656,GLD,train,2020-08-11,2020-09-22,2020-09-29,Bear,Bear,0
1657,QQQ,train,2020-08-11,2020-09-22,2020-09-29,Bear,Bear,0
1658,SPY,train,2020-08-11,2020-09-22,2020-09-29,Neutral,Neutral,1
1659,TLT,train,2020-08-11,2020-09-22,2020-09-29,Bear,Bear,0
1660,GLD,train,2020-08-18,2020-09-29,2020-10-06,Bear,Neutral,1
1661,QQQ,train,2020-08-18,2020-09-29,2020-10-06,Bear,Bear,0
1662,SPY,train,2020-08-18,2020-09-29,2020-10-06,Neutral,Neutral,1
1663,TLT,train,2020-08-18,2020-09-29,2020-10-06,Bear,Bear,0
1664,GLD,train,2020-08-25,2020-10-06,2020-10-13,Neutral,Neutral,1
1665,QQQ,train,2020-08-25,2020-10-06,2020-10-13,Bear,Bear,0
1666,SPY,train,2020-08-25,2020-10-06,2020-10-13,Neutral,Neutral,1
1667,TLT,train,2020-08-25,2020-10-06,2020-10-13,Bear,Bear,0
1668,GLD,train,2020-09-01,2020-10-13,2020-10-20,Neutral,Bear,0
1669,QQQ,train,2020-09-01,2020-10-13,2020-10-20,Bear,Bear,0
1670,SPY,train,2020-09-01,2020-10-13,2020-10-20,Neutral,Neutral,1
1671,TLT,train,2020-09-01,2020-10-13,2020-10-20,Bear,Bear,0
1672,GLD,train,2020-09-09,2020-10-20,2020-10-27,Bear,Neutral,1
1673,QQQ,train,2020-09-09,2020-10-20,2020-10-27,Bear,Neutral,1
1674,SPY,train,2020-09-09,2020-10-20,2020-10-27,Neutral,Neutral,1
1675,TLT,train,2020-09-09,2020-10-20,2020-10-27,Bear,Bear,0
1676,GLD,train,2020-09-16,2020-10-27,2020-11-03,Neutral,Bear,0
1677,QQQ,train,2020-09-16,2020-10-27,2020-11-03,Neutral,Bear,0
1678,SPY,train,2020-09-16,2020-10-27,2020-11-03,Neutral,Neutral,1
1679,TLT,train,2020-09-16,2020-10-27,2020-11-03,Bear,Bear,0
1680,GLD,train,2020-09-23,2020-11-03,2020-11-10,Bear,Bear,0
1681,QQQ,train,2020-09-23,2020-11-03,2020-11-10,Bear,Bear,0
1682,SPY,train,2020-09-23,2020-11-03,2020-11-10,Neutral,Neutral,1
1683,TLT,train,2020-09-23,2020-11-03,2020-11-10,Bear,Bear,0
1684,GLD,train,2020-09-30,2020-11-10,2020-11-17,Bear,Bear,0
1685,QQQ,train,2020-09-30,2020-11-10,2020-11-17,Bear,Neutral,1
1686,SPY,train,2020-09-30,2020-11-10,2020-11-17,Neutral,Neutral,1
1687,TLT,train,2020-09-30,2020-11-10,2020-11-17,Bear,Bear,0
1688,GLD,train,2020-10-07,2020-11-17,2020-11-24,Bear,Bear,0
1689,QQQ,train,2020-10-07,2020-11-17,2020-11-24,Neutral,Neutral,1
1690,SPY,train,2020-10-07,2020-11-17,2020-11-24,Neutral,Neutral,1
1691,TLT,train,2020-10-07,2020-11-17,2020-11-24,Bear,Bear,0
1692,GLD,train,2020-10-14,2020-11-24,2020-12-02,Bear,Bear,0
1693,QQQ,train,2020-10-14,2020-11-24,2020-12-02,Neutral,Neutral,1
1694,SPY,train,2020-10-14,2020-11-24,2020-12-02,Neutral,Bull,2
1695,TLT,train,2020-10-14,2020-11-24,2020-12-02,Bear,Bear,0
1696,GLD,train,2020-10-21,2020-12-02,2020-12-09,Bear,Bear,0
1697,QQQ,train,2020-10-21,2020-12-02,2020-12-09,Neutral,Neutral,1
1698,SPY,train,2020-10-21,2020-12-02,2020-12-09,Bull,Bull,2
1699,TLT,train,2020-10-21,2020-12-02,2020-12-09,Bear,Bear,0
1700,GLD,train,2020-10-28,2020-12-09,2020-12-16,Bear,Bear,0
1701,QQQ,train,2020-10-28,2020-12-09,2020-12-16,Neutral,Neutral,1
1702,SPY,train,2020-10-28,2020-12-09,2020-12-16,Bull,Bull,2
1703,TLT,train,2020-10-28,2020-12-09,2020-12-16,Bear,Bear,0
1704,GLD,train,2020-11-04,2020-12-16,2020-12-23,Bear,Bear,0
1705,QQQ,train,2020-11-04,2020-12-16,2020-12-23,Neutral,Neutral,1
1706,SPY,train,2020-11-04,2020-12-16,2020-12-23,Bull,Bull,2
1707,TLT,train,2020-11-04,2020-12-16,2020-12-23,Bear,Bear,0
1708,GLD,train,2020-11-11,2020-12-23,2020-12-31,Bear,Bear,0
1709,QQQ,train,2020-11-11,2020-12-23,2020-12-31,Neutral,Neutral,1
1710,SPY,train,2020-11-11,2020-12-23,2020-12-31,Bull,Bull,2
1711,TLT,train,2020-11-11,2020-12-23,2020-12-31,Bear,Bear,0
1712,GLD,train,2020-11-18,2020-12-31,2021-01-08,Bear,Bear,0
1713,QQQ,train,2020-11-18,2020-12-31,2021-01-08,Neutral,Neutral,1
1714,SPY,train,2020-11-18,2020-12-31,2021-01-08,Bull,Bull,2
1715,TLT,train,2020-11-18,2020-12-31,2021-01-08,Bear,Bear,0
1716,GLD,train,2020-11-25,2021-01-08,2021-01-15,Bear,Bear,0
1717,QQQ,train,2020-11-25,2021-01-08,2021-01-15,Neutral,Neutral,1
1718,SPY,train,2020-11-25,2021-01-08,2021-01-15,Bull,Bull,2
1719,TLT,train,2020-11-25,2021-01-08,2021-01-15,Bear,Bear,0
1720,GLD,train,2020-12-03,2021-01-15,2021-01-25,Bear,Bear,0
1721,QQQ,train,2020-12-03,2021-01-15,2021-01-25,Neutral,Neutral,1
1722,SPY,train,2020-12-03,2021-01-15,2021-01-25,Bull,Bull,2
1723,TLT,train,2020-12-03,2021-01-15,2021-01-25,Bear,Bear,0
1724,GLD,train,2020-12-10,2021-01-25,2021-02-01,Bear,Bear,0
1725,QQQ,train,2020-12-10,2021-01-25,2021-02-01,Neutral,Neutral,1
1726,SPY,train,2020-12-10,2021-01-25,2021-02-01,Bull,Neutral,1
1727,TLT,train,2020-12-10,2021-01-25,2021-02-01,Bear,Bear,0
